UID,CONTINENT,REGION_WB,WB_NAME,FORMAL_EN,NAME_EN,INCOME_GRP,cropland_area,cum_2030,cum_2040,cum_2050,cum_2060,cum_2075,cum_2080,cum_2100,25_50,50_75,75_100,30_40,40_50,50_60
170,North America,Latin America & Caribbean,Curaçao (Neth.),Curaçao,Curaçao,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,North America,Latin America & Caribbean,Aruba (Neth.),Aruba,Aruba,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,North America,Latin America & Caribbean,Turks and Caicos Islands (UK),Turks and Caicos Islands,Turks and Caicos Islands,2. High income: nonOECD,2.0494472495516966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,North America,Latin America & Caribbean,Montserrat (UK),,Montserrat,4. Lower middle income,9.804911840367589e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,North America,Latin America & Caribbean,U.S. Virgin Islands (US),Virgin Islands of the United States,United States Virgin Islands,2. High income: nonOECD,0.00019242639593399456,0.0,18.72437846334759,334.3619283471052,1013.2419262054594,2638.354127078557,3279.718944312973,5849.499865220943,0.03343619283471052,0.23039921987314518,0.32111457381423864,0.001872437846334759,0.03156375498837576,0.06788799978583543
193,North America,Latin America & Caribbean,Saint-Barthélemy (Fr.),Saint-Barthélemy,Saint-Barthélemy,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,North America,Latin America & Caribbean,Puerto Rico (US),Commonwealth of Puerto Rico,Puerto Rico,2. High income: nonOECD,0.022931983974544677,0.0,3664.445274064252,65436.136668405394,198296.01261453787,516337.7962694974,641855.7822505153,1144773.4929470194,6.54361366684054,45.0901659601092,62.843569667752206,0.3664445274064252,6.177169139434114,13.285987594613246
195,North America,Latin America & Caribbean,Anguilla (UK),,Anguilla,3. Upper middle income,3.5986128914987e-05,0.0,3.66592947151466,65.4626400379318,198.37632775484892,516.54692676087,642.1157508526633,1145.2371565502262,0.006546264003793181,0.04510842867229382,0.06286902297893562,0.000366592947151466,0.006179671056641715,0.013291368771691712
196,North America,Latin America & Caribbean,British Virgin Islands (UK),British Virgin Islands,British Virgin Islands,1. High income: OECD,6.391468140642063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,North America,Latin America & Caribbean,Cayman Islands (UK),Cayman Islands,Cayman Islands,2. High income: nonOECD,6.296970780765483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Seven seas (open ocean),Latin America & Caribbean,Clipperton Island (Fr.),,Clipperton Island,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,North America,North America,United States of America,United States of America,United States of America,1. High income: OECD,161.50244727862133,4569804.400382934,82841363.23360041,264427144.78415343,537718975.1109512,1067397682.8145783,1247651447.4467194,1968666505.9752846,26442.714478415342,80297.05380304248,90126.88231607062,7827.155883321747,18158.578155055304,27329.18303267977
150,North America,North America,Canada,Canada,Canada,1. High income: OECD,59.353361392969965,448975.6612566783,8139025.782830815,25979525.98884369,52829992.5485809,104870042.2331781,122579673.9983669,193418201.0591222,2597.952598884369,7889.05162443344,8854.815882594412,769.0050121574136,1784.0500206012875,2685.046655973721
164,North America,Europe & Central Asia,Greenland (Den.),Greenland,Greenland,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,North America,North America,Saint-Pierre-et-Miquelon (Fr.),Saint Pierre and Miquelon,Saint Pierre and Miquelon,3. Upper middle income,0.00020760840640639662,10.27044387756842,186.18249213481812,594.2889262358217,1208.5008617256917,2398.9315594065847,2804.0443413058933,4424.495468903129,0.05942889262358217,0.1804642633170763,0.20255639094965444,0.01759120482572497,0.04081064341010036,0.061421193548987
199,North America,North America,Bermuda (UK),The Bermudas or Somers Isles,Bermuda,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,South America,Latin America & Caribbean,Falkland Islands (UK)/Islas Malvinas,Falkland Islands,Falkland Islands,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Asia,East Asia & Pacific,China,People's Republic of China,People's Republic of China,3. Upper middle income,128.53277860659574,0.0,12352067.238518607,180455474.36019498,456910881.0161019,985622722.9868848,1171195299.0291162,1913681976.0743866,18045.547436019497,80516.724862669,92805.92530875017,1235.2067238518607,16810.34071216764,27645.54066559069
23,Asia,East Asia & Pacific,"Korea, Republic of",Republic of Korea,South Korea,1. High income: OECD,1.1888046681714977,0.0,441320.43404224864,6447397.567720191,16324725.605431179,35214789.517502815,41845013.2868415,68372924.46614495,644.7397567720191,2876.7391949782623,3315.8134948642137,44.132043404224866,600.6077133677942,987.7328037710987
44,Asia,East Asia & Pacific,Mongolia,Mongolia,Mongolia,4. Lower middle income,0.6839634677930833,0.0,16.932854064951222,247.3777185274772,626.3571205965865,1351.142720417893,1605.535227186422,2623.374452378816,0.024737771852747722,0.1103765001890416,0.12722317319609228,0.0016932854064951222,0.0230444864462526,0.037897940206910924
161,Asia,East Asia & Pacific,"Hong Kong (SAR, China)","Hong Kong Special Administrative Region, PRC",Hong Kong,2. High income: nonOECD,5.4378711261488136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Asia,East Asia & Pacific,"Macau (SAR, China)","Macao Special Administrative Region, PRC",Macau,2. High income: nonOECD,5.519516781771226e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Asia,East Asia & Pacific,Indonesia,Republic of Indonesia,Indonesia,4. Lower middle income,7.07376288274982,0.0,9783180.267135754,142925746.90267074,361886106.0808503,780640567.1349257,927619200.6705735,1515689267.5844622,14292.574690267074,63771.4820232255,73504.87004495364,978.3180267135755,13314.256663553499,21896.035917817957
1,Asia,East Asia & Pacific,Malaysia,Malaysia,Malaysia,3. Upper middle income,0.24620194724126634,0.0,362690.6469672247,5298668.75565405,13416159.404097384,28940592.385293987,34389513.31200709,56190963.06629053,529.866875565405,2364.1923629639937,2725.037068099654,36.269064696722474,493.59781086868253,811.7490648443334
53,Asia,East Asia & Pacific,Vietnam,Socialist Republic of Vietnam,Vietnam,4. Lower middle income,4.202247523063924,0.0,4663099.442579867,68124776.65887693,172491035.9887571,372088062.78368366,442144625.7209512,722445011.3160036,6812.477665887693,30396.328612480676,35035.69485323199,466.30994425798673,6346.167721629706,10436.625932988018
54,Asia,East Asia & Pacific,Cambodia,Kingdom of Cambodia,Cambodia,5. Low income,4.952825640816991,0.0,3700325.9449752024,54059297.18432459,136877427.47165686,295264368.5789132,350856603.0239798,573284368.4996591,5405.92971843246,24120.507139458863,27801.999992074587,370.0325944975202,5035.8971239349385,8281.813028733226
65,Asia,East Asia & Pacific,Lao People's Democratic Republic,Lao People's Democratic Republic,Laos,4. Lower middle income,1.1486964933914074,0.0,1674852.360390403,24468477.32783147,61953861.874350905,133643422.77066317,158805742.6484923,259481648.92350045,2446.847732783147,10917.49454428317,12583.822615283727,167.4852360390403,2279.362496744107,3748.5384546519435
106,Asia,East Asia & Pacific,Thailand,Kingdom of Thailand,Thailand,3. Upper middle income,14.658498912293927,0.0,6962686.373435769,101720209.91122009,257554229.88669577,555581650.4373623,660186298.513062,1078715583.441138,10172.020991122008,45386.144052614225,52313.393300377575,696.2686373435769,9475.752353778433,15583.401997547568
114,Asia,East Asia & Pacific,Timor-Leste,Democratic Republic of Timor-Leste,East Timor,4. Lower middle income,0.04473034432740911,0.0,28584.851557425834,417605.6402304425,1057371.9731778526,2280903.972118019,2710351.483766481,4428595.971662486,41.76056402304425,186.32983318875768,214.7691999544467,2.8584851557425837,38.90207886730167,63.976633294741006
122,Asia,East Asia & Pacific,Myanmar,Republic of the Union of Myanmar,Myanmar,5. Low income,10.035554506878846,0.0,8326860.413587208,121649883.93029669,308015901.64647824,664434760.2948937,789534219.9606249,1290064438.8558433,12164.98839302967,54278.48763645971,62562.967856094954,832.6860413587208,11332.302351670947,18636.601771618156
168,Asia,East Asia & Pacific,Philippines,Republic of the Philippines,Philippines,4. Lower middle income,3.0305110195457385,0.0,4707233.044838517,68769539.1894737,174123566.21232414,375609666.1228999,446329274.856714,729282545.2729303,6876.953918947371,30684.01269334262,35367.287915003035,470.7233044838517,6406.230614463519,10535.402702285044
38,Asia,Europe & Central Asia,Uzbekistan,Republic of Uzbekistan,Uzbekistan,4. Lower middle income,6.131134852079311,0.0,191416.5993674458,1272883.6415875866,3018613.3721815934,6613179.397413881,7916883.847594064,13131701.648314796,127.28836415875865,534.0295755826295,651.8522250900916,19.14165993674458,108.14670422201408,174.57297305940068
39,Asia,Europe & Central Asia,Kazakhstan,Republic of Kazakhstan,Kazakhstan,3. Upper middle income,28.268016569721098,0.0,283959.95854297315,1888279.2155418012,4478009.382961213,9810424.76845015,11744425.596219605,19480428.90729743,188.8279215541801,792.2145552908349,967.0004138847279,28.395995854297315,160.4319256998828,258.97301674194114
40,Asia,Europe & Central Asia,Tajikistan,Republic of Tajikistan,Tajikistan,5. Low income,1.1901672187052388,0.0,165031.73986347578,1097429.390706657,2602527.776757721,5701618.9065686455,6825620.766344568,11321628.205448257,109.7429390706657,460.41895158619883,562.0009298879611,16.50317398634758,93.23976508431812,150.50983860510638
66,Asia,Europe & Central Asia,Kyrgyz Republic,Kyrgyz Republic,Kyrgyzstan,5. Low income,1.5336944064335938,0.0,65000.77619078082,432242.6841619678,1025053.2757351019,2245687.131321428,2688395.869566305,4459230.822545813,43.22426841619678,181.344444715946,221.35436912243856,6.500077619078082,36.724190797118695,59.28105915731341
137,Asia,Europe & Central Asia,Turkmenistan,Turkmenistan,Turkmenistan,3. Upper middle income,2.707308617274253,0.0,4249.485727278002,28258.26435788213,67013.8038375254,146813.86856786165,175756.3608696641,291526.3300768739,2.825826435788213,11.855560420997952,14.471246150901225,0.4249485727278002,2.400877863060413,3.8755539479643266
6,Asia,Europe & Central Asia,Cyprus,Republic of Cyprus,Cyprus,2. High income: nonOECD,0.250015185617481,0.0,20653.869617381068,137344.26825220443,325708.67532047903,713562.6977070121,854232.5341924698,1416911.8801343006,13.734426825220444,57.621842945480765,70.33491824272885,2.0653869617381067,11.669039863482336,18.83644070682746
58,Asia,Europe & Central Asia,Georgia,Georgia,Georgia,4. Lower middle income,0.36423179115232185,0.0,65118.33933348818,433024.4564936272,1026907.2302814935,2249748.7756919614,2693258.2156149126,4467295.975306717,43.302445649362724,181.6724319198334,221.75471996147553,6.511833933348818,36.7906117160139,59.38827737878663
61,Asia,Europe & Central Asia,Azerbaijan,Republic of Azerbaijan,Azerbaijan,3. Upper middle income,2.2607618418212727,0.0,73661.55955239406,489835.23099835415,1161632.6348676295,2544905.24658289,3046601.0415819576,5053384.221578227,48.983523099835416,205.5070015584536,250.84789749953373,7.366155955239406,41.61736714459601,67.17974038692753
63,Asia,Europe & Central Asia,Turkey,Republic of Turkey,Turkey,3. Upper middle income,18.999630493448898,0.0,2787684.5115475818,18537566.879685532,43961400.27452693,96310653.51269403,115297077.44569094,191242773.17767853,1853.7566879685533,7777.30866330085,9493.21196649845,278.76845115475817,1574.988236813795,2542.38333948414
67,Asia,Europe & Central Asia,Armenia,Republic of Armenia,Armenia,4. Lower middle income,0.38406080324200276,0.0,11289.406993346125,75072.38939852727,178032.3912697757,390033.4348438644,466923.5801382527,774484.1613158059,7.507238939852727,31.496104544533715,38.445072647194145,1.1289406993346125,6.378298240518115,10.296000187124841
90,Asia,Middle East & North Africa,"Iran, Islamic Republic of",Islamic Republic of Iran,Iran,3. Upper middle income,13.88005880160466,0.0,23289.43976021922,1317169.4839300031,5961858.914541255,19206028.440904386,24875404.080247387,48164843.84046661,131.7169483930003,1788.8858956974384,2895.8815399562227,2.3289439760219217,129.3880044169784,464.4689430611252
10,Asia,Middle East & North Africa,West Bank and Gaza,West Bank and Gaza,Palestine,4. Lower middle income,0.06996325911400163,0.0,182.76476192322409,10336.537487440917,46785.91397450289,150720.03670471808,195210.67708275424,377975.43900597835,1.0336537487440918,14.038349921727717,22.725540230126025,0.018276476192322408,1.0153772725517691,3.644937648706197
11,Asia,Middle East & North Africa,Lebanon,Lebanese Republic,Lebanon,3. Upper middle income,0.10139770710387017,0.0,1326.203453178905,75005.44177939487,339494.5503728007,1093675.996607138,1416515.2588511293,2742718.7120300345,7.500544177939487,101.86705548277432,164.90427154228965,0.1326203453178905,7.367923832621596,26.448910859340582
19,Asia,Middle East & North Africa,Syrian Arab Republic,Syrian Arab Republic,Syria,4. Lower middle income,4.59639918214025,0.0,11184.823925940404,632574.6308223003,2863200.786149544,9223753.282165566,11946488.090255704,23131312.01619611,63.25746308223003,859.1178651343265,1390.7558734030542,1.1184823925940404,62.138980689635986,223.06261553272438
37,Asia,Middle East & North Africa,Oman,Sultanate of Oman,Oman,2. High income: nonOECD,0.02712412759932178,0.0,0.044639532604188806,2.5246562703311017,11.427264809170014,36.81274180966639,47.679395593675814,92.31892819786462,0.00025246562703311017,0.003428808553933529,0.005550618638819823,4.463953260418881e-06,0.0002480016737726913,0.0008902608538838913
56,Asia,Middle East & North Africa,United Arab Emirates,United Arab Emirates,United Arab Emirates,2. High income: nonOECD,0.008994220515794597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Asia,Middle East & North Africa,Iraq,Republic of Iraq,Iraq,4. Lower middle income,6.187622808092779,0.0,20006.52468765952,1131499.2575772167,5121466.157457705,16498717.277483694,21368929.049854107,41375453.73751363,113.14992575772168,1536.7218019906477,2487.673646002994,2.000652468765952,111.14927328895573,398.9966899880488
101,Asia,Middle East & North Africa,Qatar,State of Qatar,Qatar,2. High income: nonOECD,0.00595116705826349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Asia,Middle East & North Africa,Saudi Arabia,Kingdom of Saudi Arabia,Saudi Arabia,2. High income: nonOECD,1.1658379594230814,0.0,0.6525170385120537,36.90408784931483,167.03770305321112,538.1091571487095,696.9521452361848,1349.4691837482385,0.0036904087849314827,0.050120506929939475,0.0811360026599529,6.525170385120536e-05,0.0036251570810802774,0.013013361520389628
111,Asia,Middle East & North Africa,Kuwait,State of Kuwait,Kuwait,2. High income: nonOECD,0.009059038896113559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Asia,Middle East & North Africa,Jordan,Hashemite Kingdom of Jordan,Jordan,3. Upper middle income,0.24560476875843243,0.0,143.27460321280483,8103.111844555156,36676.83633380717,118153.81273639188,153031.31745759453,296305.9206703994,0.8103111844555155,11.005070089183672,17.81521079340075,0.014327460321280483,0.795983724134235,2.8573724489252017
157,Asia,Middle East & North Africa,"Yemen, Republic of",Republic of Yemen,Yemen,4. Lower middle income,0.5336575253300668,0.0,61.80519376365184,3495.4861951173393,15821.498893853552,50968.69316916237,66014.00398454042,127819.19774819227,0.34954861951173394,4.747320697404503,7.685050457902989,0.0061805193763651844,0.3433681001353687,1.2326012698736213
231,Asia,Middle East & North Africa,Bahrain,Kingdom of Bahrain,Bahrain,2. High income: nonOECD,0.0002521738224590722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Asia,East Asia & Pacific,"Korea, Democratic People's Republic of",Democratic People's Republic of Korea,North Korea,5. Low income,1.994572638825138,0.0,330827.41872461705,4833168.215854809,12237518.176906895,26398093.12770429,31368313.507227737,51254454.51189445,483.31682158548085,2156.492491184948,2485.636138419016,33.0827418724617,450.2340797130192,740.4349961052086
174,Asia,East Asia & Pacific,Japan,Japan,Japan,1. High income: OECD,3.2794675654013092,0.0,1250605.2741148681,18270509.99803544,46260690.341557615,99790986.54928349,118579585.88638768,193753865.3282312,1827.0509998035438,8152.047655124805,9396.287877894769,125.06052741148682,1701.990472392057,2799.0180343522175
115,Asia,East Asia & Pacific,Brunei Darussalam,Negara Brunei Darussalam,Brunei,2. High income: nonOECD,0.00022865446341830697,0.0,258.30742852623945,3773.6994662810002,9554.957276534586,20611.42205232246,24492.13076260047,40019.07216917573,0.37736994662810003,1.6837722586041461,1.9407650116853268,0.025830742852623944,0.35153920377547604,0.5781257810253585
212,Asia,East Asia & Pacific,Singapore,Republic of Singapore,Singapore,2. High income: nonOECD,0.0001407645078980681,0.0,10.63710705127697,155.401048398808,393.47340492978395,848.7789302092542,1008.5866222356449,1647.9864988205668,0.0155401048398808,0.06933778818104462,0.07992075686113126,0.001063710705127697,0.014476394134753105,0.023807235653097596
9,Asia,Middle East & North Africa,Israel,State of Israel,Israel,1. High income: OECD,0.35555109431522325,0.0,1169.492274197485,66142.4040734558,299378.0877597964,964441.4855363368,1249132.3616586681,2418624.6358561534,6.614240407345579,89.82990814628809,145.41831503198165,0.11694922741974849,6.49729117992583,23.323568368634064
7,Asia,South Asia,India,Republic of India,India,4. Lower middle income,120.8232879872371,0.0,0.0,309893740.2266431,1485187493.1993995,3850252621.4503593,4677253973.131641,7985391890.629194,30989.37402266431,354035.88812237163,413513.9269178835,0.0,30989.37402266431,117529.37529727563
16,Asia,South Asia,Pakistan,Islamic Republic of Pakistan,Pakistan,4. Lower middle income,17.634028639465832,0.0,0.0,1606188.4731364008,7697770.952967864,19955973.859665234,24242346.463923782,41388523.68823288,160.6188473136401,1834.9785386528836,2143.2549828567644,0.0,160.6188473136401,609.1582479831463
30,Asia,South Asia,Bhutan,Kingdom of Bhutan,Bhutan,4. Lower middle income,0.012735195631875694,0.0,0.0,39379.44955528004,188728.77498527235,489267.15580185695,594357.5586827394,1014736.0088854707,3.937944955528004,44.98877062465769,52.54688530836138,0.0,3.937944955528004,14.934932542999231
123,Asia,South Asia,Bangladesh,People's Republic of Bangladesh,Bangladesh,5. Low income,5.754203368518124,0.0,0.0,42157453.51030566,202042553.85361943,523782267.3443303,636286221.1543213,1086320062.9498522,4215.745351030566,48162.48138340247,56253.77956055219,0.0,4215.745351030566,15988.510034331375
125,Asia,South Asia,Afghanistan,Islamic State of Afghanistan,Afghanistan,5. Low income,3.117582146359602,0.0,0.0,646340.7710092627,3097633.4944544435,8030414.703145091,9755279.138549479,16655013.25591683,64.63407710092626,738.4073932135828,862.4598552771739,0.0,64.63407710092626,245.12927234451809
139,Asia,South Asia,Nepal,Nepal,Nepal,5. Low income,1.7444565615947314,0.0,0.0,8982703.772208517,43050238.08432567,111604960.85323757,135576752.46134156,231467759.9039516,898.2703772208517,10262.225708102906,11986.279905071402,0.0,898.2703772208517,3406.753431211715
169,Asia,South Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,Sri Lanka,4. Lower middle income,0.8121838763602623,0.0,0.0,5750209.901337036,27558284.405781236,71443071.84236977,86788432.98899668,148172336.36913812,575.0209901337035,6569.286194103273,7672.926452676836,0.0,575.0209901337035,2180.80745044442
220,Seven seas (open ocean),South Asia,Maldives,Republic of Maldives,Maldives,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Europe,Europe & Central Asia,Ukraine,Ukraine,Ukraine,4. Lower middle income,39.84437673896301,0.0,2426101.0936807883,16133106.560189098,38259279.643721,83818445.32706557,100342188.84184338,166437162.90095457,1613.3106560189099,6768.5338766876475,8261.8717573889,242.61010936807884,1370.700546650831,2212.6173083531903
32,Europe,Europe & Central Asia,Belarus,Republic of Belarus,Belarus,3. Upper middle income,7.670616392253614,0.0,838821.4765870061,5578001.799678467,13228098.99698425,28980124.63602936,34693188.68348927,57545444.87332892,557.8001799678467,2340.212283635089,2856.5320237299557,83.88214765870062,473.91803230914616,765.0097197305784
45,Europe,Europe & Central Asia,Russian Federation,Russian Federation,Russia,3. Upper middle income,133.8661872443871,0.0,3976185.8944731345,26440872.93218793,62703903.16722819,137371736.43514973,164452832.1316492,272777214.917647,2644.087293218793,11093.08635029618,13540.547848249727,397.61858944731347,2246.4687037714793,3626.3030235040264
46,Europe,Europe & Central Asia,Czech Republic,Czech Republic,Czech Republic,1. High income: OECD,3.3195403153197547,0.0,245462.61973291903,1632279.3023790626,3870911.6594123826,8480394.830005795,10152197.122786034,16839406.293906994,163.22793023790626,684.8115527626733,835.90114639012,24.5462619732919,138.68166826461436,223.86323570333198
71,Europe,Europe & Central Asia,Romania,Romania,Romania,3. Upper middle income,8.641708958639676,0.0,461052.989339078,3065913.875672878,7270742.054254318,15928744.63494319,19068894.632156324,31629494.621008858,306.5913875672878,1286.283075927031,1570.0749986065669,46.105298933907804,260.48608863338006,420.4828178581439
72,Europe,Europe & Central Asia,Hungary,Republic of Hungary,Hungary,1. High income: OECD,5.443927574972532,0.0,327331.95053372125,2176694.6366209,5161979.714865935,11308867.24839108,13538267.007906128,22455866.04596632,217.66946366209,913.2172611770181,1114.6998797575238,32.73319505337212,184.9362686087179,298.5285078245035
73,Europe,Europe & Central Asia,Slovak Republic,Slovak Republic,Slovakia,1. High income: OECD,1.6210854143964049,0.0,125130.71860696509,832095.258724952,1973294.174621702,4323093.676357047,5175336.769386776,8584309.141505696,83.2095258724952,349.09984176320944,426.1215465148649,12.51307186069651,70.69645401179869,114.119891589675
74,Europe,Europe & Central Asia,Poland,Republic of Poland,Poland,1. High income: OECD,15.727073591465778,0.0,969207.7548828372,6445045.5214805575,15284272.623061758,33484790.64817725,40085892.47197651,66490299.76717355,644.5045521480557,2703.9745126696694,3300.55091189963,96.92077548828372,547.583776659772,883.9227101581201
105,Europe,Europe & Central Asia,Bulgaria,Republic of Bulgaria,Bulgaria,3. Upper middle income,4.139700360815757,0.0,274788.41356047423,1827290.2019719933,4333375.383510669,9493560.543920249,11365095.60828034,18851235.86572071,182.72902019719933,766.6270341948256,935.7675321800463,27.478841356047422,155.2501788411519,250.60851815386755
136,Europe,Europe & Central Asia,Moldova,Republic of Moldova,Moldova,4. Lower middle income,2.152919440836842,0.0,106173.13437682937,706030.9626800894,1674335.6859093646,3668135.2982970015,4391261.653242537,7283767.073024681,70.60309626800894,296.2104335616912,361.5631774727679,10.617313437682938,59.985782830326,96.83047232292752
41,Europe,Europe & Central Asia,Lithuania,Republic of Lithuania,Lithuania,3. Upper middle income,2.783562601029517,0.0,373192.3244260635,2481657.319677429,5885191.486165512,12893279.889639342,15435026.507932313,25602012.981104195,248.1657319677429,1041.1622569961912,1270.8733091464853,37.31923244260635,210.84649952513655,340.3534166488084
48,Europe,Europe & Central Asia,Estonia,Republic of Estonia,Estonia,1. High income: OECD,1.0353909340449408,0.0,169106.53774610965,1124526.0144306207,2666786.777377851,5842397.551132964,6994152.135336807,11601170.472152183,112.45260144306206,471.7871536702343,575.8772921019219,16.910653774610964,95.5419476684511,154.22607629472301
49,Europe,Europe & Central Asia,Latvia,Republic of Latvia,Latvia,3. Upper middle income,1.5002891472951747,0.0,247016.98542679218,1642615.5358682913,3895423.792029361,8534096.020063175,10216484.821427343,16946040.02688402,164.26155358682914,689.1480484194884,841.1944006820844,24.701698542679217,139.5598550441499,225.28082561610694
59,Europe,Europe & Central Asia,North Macedonia,Former Yugoslav Republic of Macedonia,Republic of Macedonia,3. Upper middle income,0.31945524621110105,0.0,19790.317292582477,131601.8110592365,312090.57425803354,683728.1563881355,818516.491412781,1357669.8315113625,13.16018110592365,55.2126345328899,67.3941675123227,1.9790317292582476,11.181149376665402,18.048876319879703
60,Europe,Europe & Central Asia,Albania,Republic of Albania,Albania,4. Lower middle income,0.259425992049152,0.0,226708.5248661998,1507568.1715392338,3575162.1698962254,7832466.728683429,9376538.213280682,15552824.151669689,150.75681715392338,632.4898557144195,772.035742298626,22.670852486619978,128.0859646673034,206.75939983569916
62,Europe,Europe & Central Asia,Kosovo,Republic of Kosovo,Kosovo,4. Lower middle income,0.20206646179232055,0.0,53494.85468537052,355730.5148201986,843606.4804713773,1848173.4188258047,2212517.369901767,3669893.1742056166,35.57305148201986,149.24429040056063,182.17197553798118,5.349485468537052,30.223566013482806,48.787596565117866
93,Europe,Europe & Central Asia,Serbia,Republic of Serbia,Serbia,3. Upper middle income,2.7605425051387105,0.0,216162.76898836764,1437440.91930809,3408857.054155042,7468125.413813654,8940371.628743192,14829356.488461342,143.744091930809,603.0684494505565,736.1231074647687,21.616276898836762,122.12781503197222,197.1416134846952
99,Europe,Europe & Central Asia,Croatia,Republic of Croatia,Croatia,2. High income: nonOECD,1.0523630163972655,0.0,199533.6672545968,1326860.5848900678,3146618.41327014,6893612.893234546,8252601.250671798,13688554.680420807,132.68605848900677,556.6752308344479,679.494178718626,19.95336672545968,112.73269176354711,181.97578283800723
100,Europe,Europe & Central Asia,Slovenia,Republic of Slovenia,Slovenia,1. High income: OECD,0.16723064922654624,0.0,75731.12326481647,503597.4324138588,1194269.3691819187,2616405.817326782,3132197.0430812417,5195361.946099081,50.359743241385885,211.2808384912923,257.89561287722995,7.573112326481647,42.78663091490424,69.06719367680599
126,Europe,Europe & Central Asia,Montenegro,Montenegro,Montenegro,3. Upper middle income,0.013552145264501065,0.0,16194.757347984616,107692.02762900933,255389.08982507224,559506.5213452078,669806.136393883,1111004.5965885841,10.769202762900933,45.18144937161985,55.14980752433763,1.6194757347984616,9.149727028102472,14.76970621960629
127,Europe,Europe & Central Asia,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,3. Upper middle income,0.27521940813017487,0.0,85442.48947391442,568176.1535168185,1347416.2749247293,2951920.120406969,3533853.7360375896,5861588.198560072,56.81761535168185,238.37439668901507,290.9668078153103,8.544248947391441,48.27336640429041,77.92401214079108
206,Europe,Middle East & North Africa,Malta,Republic of Malta,Malta,2. High income: nonOECD,0.003791921336965162,0.0,18.380304167869305,1039.525896909811,4705.17029964657,15157.627157848323,19631.966161529537,38012.270329398845,0.1039525896909811,1.4118101260938511,2.2854643171550526,0.0018380304167869305,0.10211455927419417,0.3665644402736759
50,Europe,Europe & Central Asia,Norway,Kingdom of Norway,Norway,1. High income: OECD,1.1314098833541095,0.0,231534.53749201182,1539660.2291026386,3651267.72341005,7999198.806121574,9576139.405297646,15883901.802001938,153.96602291026386,645.9538577018935,788.4702995880365,23.153453749201184,130.81256916106267,211.16074943074113
51,Europe,Europe & Central Asia,Sweden,Kingdom of Sweden,Sweden,1. High income: OECD,2.9011122247284384,0.0,502946.0697739346,3344494.818796199,7931390.154891529,17376092.761184707,20801569.086287707,34503474.38669971,334.4494818796199,1403.1597942388507,1712.7381625515,50.294606977393464,284.1548749022264,458.68953360953304
52,Europe,Europe & Central Asia,Finland,Republic of Finland,Finland,1. High income: OECD,3.3426059926547182,0.0,478280.74425734096,3180475.1388506964,7542421.3732934585,16523939.797043264,19781424.972228285,32811365.672968376,318.04751388506963,1334.3464658192568,1628.7425875925112,47.828074425734094,270.21943945933555,436.1946234442762
68,Europe,Europe & Central Asia,Denmark,Kingdom of Denmark,Denmark,1. High income: OECD,3.163524418498716,0.0,679814.6289146943,4520636.785508663,10720582.939138578,23486657.44170465,28116754.099687625,46637140.73161952,452.0636785508663,1896.6020656195988,2315.0483289914873,67.98146289146943,384.0822156593969,619.9946153629915
