UID,CONTINENT,REGION_WB,WB_NAME,FORMAL_EN,NAME_EN,INCOME_GRP,cropland_area,cum_2030,cum_2040,cum_2050,cum_2060,cum_2075,cum_2080,cum_2100,25_50,50_75,75_100,30_40,40_50,50_60
170,North America,Latin America & Caribbean,Curaçao (Neth.),Curaçao,Curaçao,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,North America,Latin America & Caribbean,Aruba (Neth.),Aruba,Aruba,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,North America,Latin America & Caribbean,Turks and Caicos Islands (UK),Turks and Caicos Islands,Turks and Caicos Islands,2. High income: nonOECD,2.0494472495516966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,North America,Latin America & Caribbean,Montserrat (UK),,Montserrat,4. Lower middle income,9.804911840367589e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,North America,Latin America & Caribbean,U.S. Virgin Islands (US),Virgin Islands of the United States,United States Virgin Islands,2. High income: nonOECD,0.00019242639593399456,0.0,145.0877980977556,999.7855842391999,2524.265369832015,5399.579128999126,6363.246974339615,10217.918355701573,0.09997855842391999,0.43997935447599257,0.4818339226702447,0.01450877980977556,0.08546977861414444,0.1524479785592815
193,North America,Latin America & Caribbean,Saint-Barthélemy (Fr.),Saint-Barthélemy,Saint-Barthélemy,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,North America,Latin America & Caribbean,Puerto Rico (US),Commonwealth of Puerto Rico,Puerto Rico,2. High income: nonOECD,0.022931983974544677,0.0,28394.33613801546,195662.54583106225,494010.11216856353,1056721.9766428147,1245316.1181540035,1999692.68419876,19.566254583106225,86.10594308117524,94.29707075559453,2.839433613801546,16.72682096930468,29.83475663375013
195,North America,Latin America & Caribbean,Anguilla (UK),,Anguilla,3. Upper middle income,3.5986128914987e-05,0.0,28.405836596652502,195.74179434753438,494.2101993561512,1057.1499770483942,1245.8205041849803,2000.5026127313251,0.01957417943475344,0.08614081827008599,0.0943352635682931,0.00284058365966525,0.01673359577508819,0.02984684050086168
196,North America,Latin America & Caribbean,British Virgin Islands (UK),British Virgin Islands,British Virgin Islands,1. High income: OECD,6.391468140642063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,North America,Latin America & Caribbean,Cayman Islands (UK),Cayman Islands,Cayman Islands,2. High income: nonOECD,6.296970780765483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Seven seas (open ocean),Latin America & Caribbean,Clipperton Island (Fr.),,Clipperton Island,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,North America,North America,United States of America,United States of America,United States of America,1. High income: OECD,161.50244727862133,30299035.983390283,255067040.99841028,667640821.8686777,1202873383.8325453,2014015324.6771808,2284395971.6253924,3365918559.41824,66764.08218686777,134637.45028085032,135190.32347410594,22476.800501502003,41257.378087026744,53523.256196386756
150,North America,North America,Canada,Canada,Canada,1. High income: OECD,59.353361392969965,2976829.7555454695,25059911.40177668,65594597.32134778,118180303.9248288,197873646.86817846,224438094.5159617,330695885.1070946,6559.459732134778,13227.904954683068,13282.223823891612,2208.308164623121,4053.46859195711,5258.570660348102
164,North America,Europe & Central Asia,Greenland (Den.),Greenland,Greenland,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,North America,North America,Saint-Pierre-et-Miquelon (Fr.),Saint Pierre and Miquelon,Saint Pierre and Miquelon,3. Upper middle income,0.00020760840640639662,68.0958135945074,573.2524852424971,1500.4947675225046,2703.4075199012336,4526.415038448124,5134.084211297087,7564.76090269294,0.15004947675225047,0.3025920270925619,0.3038345864244817,0.050515667164798966,0.09272422822800075,0.1202912752378729
199,North America,North America,Bermuda (UK),The Bermudas or Somers Isles,Bermuda,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,South America,Latin America & Caribbean,Falkland Islands (UK)/Islas Malvinas,Falkland Islands,Falkland Islands,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Asia,East Asia & Pacific,China,People's Republic of China,People's Republic of China,3. Upper middle income,128.53277860659574,0.0,87210224.16925664,461167727.9372375,976744953.8615695,1811363421.37706,2089795925.2690365,3203525940.8369427,46116.77279372375,135019.56934398224,139216.25194598828,8721.022416925663,37395.75037679809,51557.7225924332
23,Asia,East Asia & Pacific,"Korea, Republic of",Republic of Korea,South Korea,1. High income: OECD,1.1888046681714977,0.0,3115887.6680397666,16476816.222702809,34897600.43100777,64717239.30044346,74665205.99268225,114457072.76163743,1647.681622270281,4824.042307774065,4973.9833461193975,311.5887668039767,1336.0928554663042,1842.0784208304965
44,Asia,East Asia & Pacific,Mongolia,Mongolia,Mongolia,4. Lower middle income,0.6839634677930833,0.0,119.55229600958751,632.1926270183498,1338.9726143037913,2483.1108737104773,2864.800583157625,4391.559420946217,0.06321926270183498,0.18509182466921276,0.19084485472357396,0.011955229600958751,0.051264033100876225,0.07067799872854415
161,Asia,East Asia & Pacific,"Hong Kong (SAR, China)","Hong Kong Special Administrative Region, PRC",Hong Kong,2. High income: nonOECD,5.4378711261488136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Asia,East Asia & Pacific,"Macau (SAR, China)","Macao Special Administrative Region, PRC",Macau,2. High income: nonOECD,5.519516781771226e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Asia,East Asia & Pacific,Indonesia,Republic of Indonesia,Indonesia,4. Lower middle income,7.07376288274982,0.0,69072919.35106738,365257647.05410576,773609127.4539523,1434650130.9001002,1655176405.9928086,2537281506.3636417,36525.76470541058,106939.24838459944,110263.13754635415,6907.291935106738,29618.47277030384,40835.148039984655
1,Asia,East Asia & Pacific,Malaysia,Malaysia,Malaysia,3. Upper middle income,0.24620194724126634,0.0,2560731.901415543,13541152.13074419,28679916.68093534,53186609.05142561,61362152.7092819,94064327.34070706,1354.115213074419,3964.5456920681427,4087.771828928145,256.07319014155433,1098.0420229328647,1513.8764550191147
53,Asia,East Asia & Pacific,Vietnam,Socialist Republic of Vietnam,Vietnam,4. Lower middle income,4.202247523063924,0.0,32923229.760502677,174098062.5796742,368736565.46261054,683818149.4181968,788930794.0163413,1209381372.40892,17409.806257967422,50972.008683852255,52556.32229907232,3292.3229760502677,14117.483281917155,19463.850288293634
54,Asia,East Asia & Pacific,Cambodia,Kingdom of Cambodia,Cambodia,5. Low income,4.952825640816991,0.0,26125688.026881743,138152657.01841208,292604842.9470042,542632656.9045165,626043068.9578962,959684717.1714152,13815.265701841208,40447.999988610434,41705.20602668988,2612.5688026881744,11202.696899153034,15445.218592859212
65,Asia,East Asia & Pacific,Lao People's Democratic Republic,Lao People's Democratic Republic,Laos,4. Lower middle income,1.1486964933914074,0.0,11825085.386887293,62531060.00451099,132439660.49448578,245607981.50108248,283361446.35421056,434375305.7667228,6253.106000451099,18307.69214965715,18876.73242656403,1182.5085386887292,5070.597461762371,6990.86004899748
106,Asia,East Asia & Pacific,Thailand,Kingdom of Thailand,Thailand,3. Upper middle income,14.658498912293927,0.0,49159175.360867456,259953754.55566508,550577376.9889,1021040054.9013374,1177988536.7493658,1805782464.1414804,25995.375455566507,76108.63003456724,78474.2409240143,4915.917536086746,21079.457919479762,29062.36224332349
114,Asia,East Asia & Pacific,Timor-Leste,Democratic Republic of Timor-Leste,East Timor,4. Lower middle income,0.04473034432740911,0.0,201819.76539070444,1067223.0640919222,2260359.2561844075,4191812.87769803,4836154.560659031,7413521.29250304,106.72230640919223,312.4589813606108,322.17084148050105,20.181976539070444,86.54032987012178,119.31361920924853
122,Asia,East Asia & Pacific,Myanmar,Republic of the Union of Myanmar,Myanmar,5. Low income,10.035554506878846,0.0,58790755.36688397,310885556.53337604,658450017.5904474,1221088751.9337564,1408787584.019463,2159582912.362291,31088.555653337604,91020.31954003804,93849.41604285345,5879.075536688397,25209.480116649207,34756.44610570714
168,Asia,East Asia & Pacific,Philippines,Republic of the Philippines,Philippines,4. Lower middle income,3.0305110195457385,0.0,33234829.53340314,175745802.40219063,372226448.77278584,690290101.9457568,796397578.3518379,1220827483.9761624,17574.580240219064,51454.429954356616,53053.738203040564,3323.482953340314,14251.09728687875,19648.06463705952
38,Asia,Europe & Central Asia,Uzbekistan,Republic of Uzbekistan,Uzbekistan,4. Lower middle income,6.131134852079311,0.0,862734.7233568239,3281271.996758059,6803466.034832996,12670222.209433889,14625778.884704165,22448005.585785262,328.1271996758059,938.895021267583,977.7783376351373,86.27347233568238,241.85372734012353,352.21940380749373
39,Asia,Europe & Central Asia,Kazakhstan,Republic of Kazakhstan,Kazakhstan,3. Upper middle income,28.268016569721098,0.0,1279837.3656597894,4867654.441917223,10092708.467206547,18795839.990943797,21696841.23259798,33300846.19921471,486.7654441917223,1392.8185549026575,1450.5006208270916,127.98373656597894,358.78170762574337,522.5054025289324
40,Asia,Europe & Central Asia,Tajikistan,Republic of Tajikistan,Tajikistan,5. Low income,1.1901672187052388,0.0,743815.3896094416,2828981.542769895,5865676.438411874,10923759.081446419,12609761.871110301,19353773.029765833,282.8981542769895,809.4777538676524,843.0013948319414,74.38153896094417,208.51661531604532,303.6694895641979
66,Asia,Europe & Central Asia,Kyrgyz Republic,Kyrgyz Republic,Kyrgyzstan,5. Low income,1.5336944064335938,0.0,292965.3271986263,1114246.2429442808,2310304.1978237587,4302522.7741191285,4966585.881486445,7622838.310955706,111.42462429442809,318.8276531174848,332.03155368365776,29.29653271986263,82.12809157456546,119.60579548794779
137,Asia,Europe & Central Asia,Turkmenistan,Turkmenistan,Turkmenistan,3. Upper middle income,2.707308617274253,0.0,19152.878618924336,72844.87637759051,151038.2689201635,281281.3967981658,324695.1352508695,498350.0890616841,7.284487637759051,20.843652042057528,21.706869226351827,1.9152878618924336,5.369199775866617,7.8193392542573
6,Asia,Europe & Central Asia,Cyprus,Republic of Cyprus,Cyprus,2. High income: nonOECD,0.250015185617481,0.0,93089.16023732061,354049.5663602849,734094.6443206907,1367118.2039680455,1578122.958696232,2422141.9776089783,35.404956636028494,101.30686376077607,105.50237736409328,9.308916023732062,26.09604061229643,38.00450779604057
58,Asia,Europe & Central Asia,Georgia,Georgia,Georgia,4. Lower middle income,0.36423179115232185,0.0,293495.19663385686,1116261.5156494237,2314482.711343489,4310304.498100559,4975568.657984986,7636625.297522691,111.62615156494238,319.4042982451135,332.6320799422132,29.349519663385685,82.27663190155668,119.82211956940654
61,Asia,Europe & Central Asia,Azerbaijan,Republic of Azerbaijan,Azerbaijan,3. Upper middle income,2.2607618418212727,0.0,332000.38770135475,1262709.782722758,2618131.970496035,4875796.200049973,5628339.892548574,8638514.662542978,126.27097827227578,361.30864173272147,376.2718462493005,33.20003877013547,93.07093950214032,135.54221877732772
63,Asia,Europe & Central Asia,Turkey,Republic of Turkey,Turkey,3. Upper middle income,18.999630493448898,0.0,12564386.964473099,47786613.87656488,99081881.88912897,184522044.21050853,213001680.11000386,326920223.7079852,4778.661387656488,13673.543033394364,14239.81794974767,1256.43869644731,3522.2226912091783,5129.526801256408
67,Asia,Europe & Central Asia,Armenia,Republic of Armenia,Armenia,4. Lower middle income,0.38406080324200276,0.0,50882.543371123655,193523.52486506055,401256.198712404,747266.9334379524,862602.151379535,1323943.0231458647,19.352352486506057,55.374340857289184,57.66760897079123,5.088254337112366,14.264098149393691,20.773267384734346
90,Asia,Middle East & North Africa,"Iran, Islamic Republic of",Islamic Republic of Iran,Iran,3. Upper middle income,13.88005880160466,0.0,266168.5768052276,5002858.057722651,16695280.625978887,42171023.53052062,50904563.440602824,85838723.08093165,500.2858057722651,3716.816547279797,4366.7699550411035,26.61685768052276,473.6689480917424,1169.2422568256236
10,Asia,Middle East & North Africa,West Bank and Gaza,West Bank and Gaza,Palestine,4. Lower middle income,0.06996325911400163,0.0,2088.768002669761,39260.11837421533,131016.84799049565,330938.70676869096,399475.49248990003,673622.6353747362,3.926011837421533,29.167858839447565,34.26839286060452,0.20887680026697608,3.7171350371545566,9.175672961628033
11,Asia,Middle East & North Africa,Lebanon,Lebanese Republic,Lebanon,3. Upper middle income,0.10139770710387017,0.0,15156.81310160828,284884.81046455353,950702.9385817935,2401404.138788904,2898730.4337309934,4888035.613499351,28.48848104645535,211.65193283243505,248.66314747104468,1.515681310160828,26.972799736294522,66.58181281172399
19,Asia,Middle East & North Africa,Syrian Arab Republic,Syrian Arab Republic,Syria,4. Lower middle income,4.59639918214025,0.0,127828.26451968693,2402637.7224272634,8017959.045743068,20252761.673178308,24447070.64540596,41224306.53431656,240.26377224272633,1785.0123950751045,2097.1544861138254,12.782826451968692,227.48094579075766,561.5321323315804
37,Asia,Middle East & North Africa,Oman,Sultanate of Oman,Oman,2. High income: nonOECD,0.02712412759932178,0.0,0.5101728931583218,9.589120549104049,32.00031995241311,80.83040207167993,97.57022679825073,164.52952570453394,0.0009589120549104049,0.007124128152257587,0.008369912363285402,5.101728931583218e-05,0.0009078947655945728,0.0022411199403309058
56,Asia,Middle East & North Africa,United Arab Emirates,United Arab Emirates,United Arab Emirates,2. High income: nonOECD,0.008994220515794597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Asia,Middle East & North Africa,Iraq,Republic of Iraq,Iraq,4. Lower middle income,6.187622808092779,0.0,228649.04685379437,4297647.529145306,14341888.317192663,36226531.51186363,43728978.26973595,73738765.30122523,429.7647529145306,3192.8883982718316,3751.2233789361603,22.864904685379436,406.8998482291512,1004.4240788047357
101,Asia,Middle East & North Africa,Qatar,State of Qatar,Qatar,2. High income: nonOECD,0.00595116705826349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Asia,Middle East & North Africa,Saudi Arabia,Kingdom of Saudi Arabia,Saudi Arabia,2. High income: nonOECD,1.1658379594230814,0.0,7.4574370731999275,140.16868407016682,467.76372396039403,1181.5359952178785,1426.2298846598985,2405.005442427979,0.014016868407016683,0.10413673111477117,0.12234694472101003,0.0007457437073199927,0.013271124699696688,0.03275950398902272
111,Asia,Middle East & North Africa,Kuwait,State of Kuwait,Kuwait,2. High income: nonOECD,0.009059038896113559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Asia,Middle East & North Africa,Jordan,Hashemite Kingdom of Jordan,Jordan,3. Upper middle income,0.24560476875843243,0.0,1637.4458820011994,30777.146660888568,102707.91104642,259432.4606182079,313160.4368230097,528072.3416422169,3.077714666088857,22.865531395731935,26.863988102400896,0.16374458820011994,2.9139700778887367,7.193076438553144
157,Asia,Middle East & North Africa,"Yemen, Republic of",Republic of Yemen,Yemen,4. Lower middle income,0.5336575253300668,0.0,706.3544951107788,13276.515657441685,44305.705274614775,111912.88014438757,135089.82780575703,227797.61845123477,1.3276515657441685,9.863636448694589,11.58847383068472,0.07063544951107788,1.2570161162330906,3.102918961717309
231,Asia,Middle East & North Africa,Bahrain,Kingdom of Bahrain,Bahrain,2. High income: nonOECD,0.0002521738224590722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Asia,East Asia & Pacific,"Korea, Democratic People's Republic of",Democratic People's Republic of Korea,North Korea,5. Low income,1.994572638825138,0.0,2335765.5679156235,12351529.997894522,26160318.398418296,48514040.07886796,55971342.95561797,85800554.46261804,1235.1529997894522,3616.251008097343,3728.651438375008,233.57655679156235,1001.5764429978898,1380.8788400523774
174,Asia,East Asia & Pacific,Japan,Japan,Japan,1. High income: OECD,3.2794675654013092,0.0,8829741.95304758,46691681.77868894,98892142.27681458,183394455.71092784,211584810.50161913,324346229.6643844,4669.1681778688935,13670.27739322389,14095.177395345658,882.9741953047579,3786.1939825641357,5220.046049812564
115,Asia,East Asia & Pacific,Brunei Darussalam,Negara Brunei Darussalam,Brunei,2. High income: nonOECD,0.00022865446341830697,0.0,1823.7472571481294,9643.97680343608,20425.769426771756,37879.37828279776,43701.98131026348,66992.39342012638,0.9643976803436081,2.823540147936168,2.9113015137328615,0.18237472571481295,0.7820229546287951,1.0781792623335675
212,Asia,East Asia & Pacific,Singapore,Republic of Singapore,Singapore,2. High income: nonOECD,0.0001407645078980681,0.0,75.1019624926767,397.13923150979286,841.1337499540806,1559.8738453973872,1799.6487991167328,2758.7486139941157,0.03971392315097929,0.11627346138875944,0.11988747685967285,0.00751019624926767,0.03220372690171162,0.044399451844428776
9,Asia,Middle East & North Africa,Israel,State of Israel,Israel,1. High income: OECD,0.35555109431522325,0.0,13365.80430498615,251221.32209496325,838362.8764222998,2117641.5887077563,2556201.191531813,4310439.602828041,25.122132209496325,186.64202666127932,219.27980141202843,1.336580430498615,23.78555177899771,58.71415543273365
7,Asia,South Asia,India,Republic of India,India,4. Lower middle income,120.8232879872371,0.0,943146.1505130513,1137760992.3764374,3374029993.4170527,7089615944.842359,8330167663.90394,13292374540.150272,113776.09923764375,595185.4952465921,620275.8595307914,94.31461505130513,113681.78462259244,223626.9001040615
16,Asia,South Asia,Pakistan,Islamic Republic of Pakistan,Pakistan,4. Lower middle income,17.634028639465832,0.0,4888.354551237854,5897049.065278766,17487697.81370702,36745690.31707989,43175506.7761958,68894772.61265945,589.7049065278766,3084.8641251801123,3214.908229557957,0.4888354551237854,589.2160710727528,1159.0648748428255
30,Asia,South Asia,Bhutan,Kingdom of Bhutan,Bhutan,4. Lower middle income,0.012735195631875694,0.0,119.84939169865847,144579.8859069733,428751.62249677937,900906.140479135,1058548.0593051594,1689115.7346092565,14.45798859069733,75.63262545721616,78.82095941301215,0.011984939169865847,14.446003651527464,28.417173658980605
123,Asia,South Asia,Bangladesh,People's Republic of Bangladesh,Bangladesh,5. Low income,5.754203368518124,0.0,128304.10825529571,154779203.04833925,458997695.42239755,964460122.3052303,1133222812.9785542,1808273575.6718512,15477.920304833924,80968.0919256891,84381.3453366621,12.83041082552957,15465.089894008395,30421.84923740583
125,Asia,South Asia,Afghanistan,Islamic State of Afghanistan,Afghanistan,5. Low income,3.117582146359602,0.0,1967.1059171804914,2373011.2021592427,7037164.241390068,14786706.671124326,17374106.965137083,27723708.14118812,237.30112021592427,1241.3695468965084,1293.7001470063792,0.19671059171804914,237.10440962420623,466.41530392308255
139,Asia,South Asia,Nepal,Nepal,Nepal,5. Low income,1.7444565615947314,0.0,27338.411152679193,32979594.717263192,97800981.48238207,205502440.43222493,241461568.2232037,385298079.3871188,3297.9594717263194,17252.284571496173,17979.563895489388,2.733841115267919,3295.225630611051,6482.138676511888
169,Asia,South Asia,Sri Lanka,Democratic Socialist Republic of Sri Lanka,Sri Lanka,4. Lower middle income,0.8121838763602623,0.0,17500.47719299427,21111638.19873624,62606558.82034122,131550833.43372594,154569797.20127898,246645652.27149117,2111.163819873624,11043.919523498971,11509.481883776523,1.7500477192994268,2109.4137721543243,4149.492062160498
220,Seven seas (open ocean),South Asia,Maldives,Republic of Maldives,Maldives,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Europe,Europe & Central Asia,Ukraine,Ukraine,Ukraine,4. Lower middle income,39.84437673896301,0.0,10934692.512609504,41588334.58699897,86230224.7687699,160588162.47424147,185373777.74640816,284516238.83507496,4158.833458699897,11899.98278872425,12392.80763608335,1093.4692512609504,3065.3642074389463,4464.189018177093
32,Europe,Europe & Central Asia,Belarus,Republic of Belarus,Belarus,3. Upper middle income,7.670616392253614,0.0,3780656.520597082,14379115.659246683,29813994.41901656,55523160.15185842,64092756.223048285,98371140.50780775,1437.9115659246684,4114.404449261174,4284.798035594933,378.0656520597082,1059.84591386496,1543.4878759769877
45,Europe,Europe & Central Asia,Russian Federation,Russian Federation,Russia,3. Upper middle income,133.8661872443871,0.0,17921087.55990674,68159958.29282287,141324450.28605357,263191170.4391048,303812813.983854,466299388.1628507,6815.995829282287,19503.121214628194,20310.821772374587,1792.108755990674,5023.887073291613,7316.44919932307
46,Europe,Europe & Central Asia,Czech Republic,Czech Republic,Czech Republic,1. High income: OECD,3.3195403153197547,0.0,1106325.815156743,4207731.32028318,8724408.445728863,16247629.235935451,18755332.675105814,28786146.431787252,420.773132028318,1203.989791565227,1253.85171958518,110.63258151567429,310.1405505126437,451.66771254456825
71,Europe,Europe & Central Asia,Romania,Romania,Romania,3. Upper middle income,8.641708958639676,0.0,2078014.2606479418,7903391.178921953,16387075.956799727,30517958.445370648,35228183.44119035,54069083.42446915,790.3391178921953,2261.4567266448694,2355.1124979098504,207.80142606479419,582.5376918274011,848.3684777877775
72,Europe,Europe & Central Asia,Hungary,Republic of Hungary,Hungary,1. High income: OECD,5.443927574972532,0.0,1475319.4901736793,5611139.088667562,11634266.907525843,21666713.14407967,25010812.78335224,38387211.34044253,561.1139088667562,1605.5574055412108,1672.049819636286,147.53194901736794,413.5819598493883,602.312781885828
73,Europe,Europe & Central Asia,Slovak Republic,Slovak Republic,Slovakia,1. High income: OECD,1.6210854143964049,0.0,563977.2948509523,2144996.433204192,4447485.728876221,8282635.963733593,9561000.603278188,14674459.161456564,214.4996433204192,613.76395305294,639.1823197722971,56.39772948509523,158.10191383532398,230.24892956720288
74,Europe,Europe & Central Asia,Poland,Republic of Poland,Poland,1. High income: OECD,15.727073591465778,0.0,4368321.175108809,16614203.13414399,34448277.018986486,64153671.426891685,74055324.16259058,113661935.10538614,1661.420313414399,4753.946829274769,4950.826367849445,436.8321175108809,1224.588195903518,1783.4073884842496
105,Europe,Europe & Central Asia,Bulgaria,Republic of Bulgaria,Bulgaria,3. Upper middle income,4.139700360815757,0.0,1238500.2488717006,4710435.403351445,9766726.83875021,18188758.299407683,20996060.89594782,32225271.282108378,471.0435403351445,1347.8322896056238,1403.6512982700694,123.85002488717006,347.1935154479744,505.6291435398765
136,Europe,Europe & Central Asia,Moldova,Republic of Moldova,Moldova,4. Lower middle income,2.152919440836842,0.0,478533.47106373816,1820024.6676097312,3773681.6761533557,7027798.057597803,8112487.590016106,12451245.71968932,182.0024667609731,520.7773389988072,542.3447662091518,47.85334710637382,134.1491196545993,195.36570085436244
41,Europe,Europe & Central Asia,Lithuania,Republic of Lithuania,Lithuania,3. Upper middle income,2.783562601029517,0.0,1682017.0133445945,6397279.690428713,13264269.201748798,24702296.9426837,28514916.870123155,43765396.579880975,639.7279690428713,1830.5017252254986,1906.3099637197274,168.20170133445944,471.5262677084119,686.6989511320085
48,Europe,Europe & Central Asia,Estonia,Republic of Estonia,Estonia,1. High income: OECD,1.0353909340449408,0.0,762180.9317600509,2898831.9122201917,6010505.826693358,11193477.56355358,12921109.439859346,19831636.945082404,289.88319122201915,829.4645651333387,863.8159381528825,76.2180931760051,213.6650980460141,311.1673914473166
49,Europe,Europe & Central Asia,Latvia,Republic of Latvia,Latvia,3. Upper middle income,1.5002891472951747,0.0,1113331.504638901,4234376.327251655,8779654.825817747,16350515.6042085,18874098.806254752,28968431.61443976,423.4376327251655,1211.6139276956844,1261.791601023126,111.33315046389009,312.1044822612754,454.5278498566092
59,Europe,Europe & Central Asia,North Macedonia,Former Yugoslav Republic of Macedonia,Republic of Macedonia,3. Upper middle income,0.31945524621110105,0.0,89197.03918563946,339246.5133833714,703401.6483606576,1309958.0627847402,1512140.5653217083,2320870.5754695805,33.92465133833714,97.07115494013688,101.09125126848403,8.919703918563945,25.004947419773192,36.41551349772862
60,Europe,Europe & Central Asia,Albania,Republic of Albania,Albania,4. Lower middle income,0.259425992049152,0.0,1021799.1393088052,3886247.778552392,8057836.957877743,15006260.670809079,17322367.897704955,26586796.805288464,388.6247778552392,1112.0012892256686,1158.0536134479385,102.17991393088052,286.4448639243587,417.1589179325351
62,Europe,Europe & Central Asia,Kosovo,Republic of Kosovo,Kosovo,4. Lower middle income,0.20206646179232055,0.0,241106.93017486378,917011.2165288028,1901352.485066361,3540924.340756479,4087440.267370423,6273503.973826197,91.70112165288027,262.39131242276767,273.25796330697176,24.11069301748638,67.59042863539389,98.43412685375583
93,Europe,Europe & Central Asia,Serbia,Republic of Serbia,Serbia,3. Upper middle income,2.7605425051387105,0.0,974268.3096424338,3705471.9547161735,7683012.1403667815,14308217.393579584,16516586.71597389,25350064.00555111,370.54719547161733,1060.274543886341,1104.1846611971528,97.42683096424338,273.120364507374,397.7540185650608
99,Europe,Europe & Central Asia,Croatia,Republic of Croatia,Croatia,2. High income: nonOECD,1.0523630163972655,0.0,899319.2010940287,3420415.141301992,7091968.682227,13207506.092645295,15245988.628801173,23399918.773424685,342.0415141301992,978.7090951343304,1019.241268077939,89.93192010940287,252.10959402079632,367.1553540925008
100,Europe,Europe & Central Asia,Slovenia,Republic of Slovenia,Slovenia,1. High income: OECD,0.16723064922654624,0.0,341328.1287792256,1298186.3374077703,2691689.8879959704,5012784.487375238,5786471.3260069275,8881218.680533687,129.81863374077705,371.45981499674673,386.84341931584487,34.13281287792256,95.68582086285448,139.35035505882
126,Europe,Europe & Central Asia,Montenegro,Montenegro,Montenegro,3. Upper middle income,0.013552145264501065,0.0,72991.47276994505,277611.2623243642,575605.6785225378,1071961.2348401388,1237410.6574131518,1899208.347705203,27.76112623243642,79.43499725157747,82.72471128650643,7.299147276994504,20.461978955441918,29.799441619817358
127,Europe,Europe & Central Asia,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,3. Upper middle income,0.27521940813017487,0.0,385098.27654859313,1464659.015835235,3036858.229580559,5655597.954091673,6528498.3775376035,10020100.071321325,146.46590158352348,419.09389382564376,436.45021172296526,38.509827654859315,107.95607392866418,157.2199213745324
206,Europe,Middle East & North Africa,Malta,Republic of Malta,Malta,2. High income: nonOECD,0.003791921336965162,0.0,210.06342153259754,3948.31536337277,13176.114978840476,33281.87571455977,40174.48977751076,67744.94602931471,0.394831536337277,2.9333560351187,3.446307031475494,0.021006342153259753,0.3738251941840173,0.9227799615467706
50,Europe,Europe & Central Asia,Norway,Kingdom of Norway,Norway,1. High income: OECD,1.1314098833541095,0.0,1043550.4852286752,3968975.5050787623,8229366.559238801,15325703.459765922,17691114.358530033,27152757.953586467,396.89755050787625,1135.672795468716,1182.7054493820544,104.35504852286752,292.54250198500876,426.0391054160038
51,Europe,Europe & Central Asia,Sweden,Kingdom of Sweden,Sweden,1. High income: OECD,2.9011122247284384,0.0,2266830.775406682,8621524.256946983,17876069.86210858,33290939.680547643,38429154.16820215,58982012.11882014,862.1524256946983,2466.941542360066,2569.1072438272495,226.6830775406682,635.4693481540301,925.4545605161597
52,Europe,Europe & Central Asia,Finland,Republic of Finland,Finland,1. High income: OECD,3.3426059926547182,0.0,2155661.5619926676,8198710.132278726,16999397.17570214,31658295.718655117,36544523.481432654,56089434.53254278,819.8710132278726,2345.9585586376393,2443.1138813887665,215.56615619926677,604.3048570286059,880.0687043423414
